internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
2369,NYC Agency Use of Insecticides,1151,345,All Agency Solids,"<p>Sum of pounds of solid pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide. Excludes granular mosquito larvacide products. These amounts are reported separately under ""Mosquito Control"" indicators.</p>",16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1151,345,All Agency Solids,"<p>Sum of pounds of solid pesticide applications made by NYC agencies or their contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide. Excludes granular mosquito larvacide products. These amounts are reported separately under ""Mosquito Control"" indicators.</p>",16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2369,NYC Agency Use of Insecticides,1152,350,DOE Application Count,"<p>Total count of&nbsp;pesticide applications made by the Department of Education (DOE)&nbsp;or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1152,350,DOE Application Count,"<p>Total count of&nbsp;pesticide applications made by the Department of Education (DOE)&nbsp;or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2369,NYC Agency Use of Insecticides,1153,361,DOE Liquids,"<p>Sum of gallons of liquid pesticide applications made by the Department of Education (DOE)&nbsp;or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",15,gallons,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1153,361,DOE Liquids,"<p>Sum of gallons of liquid pesticide applications made by the Department of Education (DOE)&nbsp;or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",15,gallons,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2369,NYC Agency Use of Insecticides,1154,346,DOE Solids,"<p>Sum of pounds of solid pesticide applications made by the Department of Education (DOE)&nbsp;or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1154,346,DOE Solids,"<p>Sum of pounds of solid pesticide applications made by the Department of Education (DOE)&nbsp;or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2369,NYC Agency Use of Insecticides,1155,351,NYCHA Application Count,"<p>Total count of&nbsp;pesticide applications made by the NYC Housing Authority (NYCHA) or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1155,351,NYCHA Application Count,"<p>Total count of&nbsp;pesticide applications made by the NYC Housing Authority (NYCHA) or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2369,NYC Agency Use of Insecticides,1156,362,NYCHA Liquids,"<p>Sum of gallons of liquid pesticide applications made by the NYC Housing Authority (NYCHA) or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",15,gallons,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1156,362,NYCHA Liquids,"<p>Sum of gallons of liquid pesticide applications made by the NYC Housing Authority (NYCHA) or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",15,gallons,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2369,NYC Agency Use of Insecticides,1157,347,NYCHA Solids,"<p>Sum of pounds of solid pesticide applications made by the NYC Housing Authority (NYCHA) or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2369,NYC Agency Use of Insecticides,1157,347,NYCHA Solids,"<p>Sum of pounds of solid pesticide applications made by the NYC Housing Authority (NYCHA) or&nbsp;its contractors that meet the following qualifications: classified as insect growth regulator, insecticide, miticide, mechanical, or termiticide.</p>",16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2370,NYC Agency Use of Rodenticides,1158,349,All Agency Application Count,<p>Total count of pesticide applications made by NYC agencies or their contractors that are classified as rodenticide.</p>,10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2370,NYC Agency Use of Rodenticides,1158,349,All Agency Application Count,<p>Total count of pesticide applications made by NYC agencies or their contractors that are classified as rodenticide.</p>,10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2370,NYC Agency Use of Rodenticides,1159,345,All Agency Solids,<p>Sum of pounds of solid pesticide applications made by NYC agencies or their contractors that are classified as rodenticide.</p>,16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2370,NYC Agency Use of Rodenticides,1159,345,All Agency Solids,<p>Sum of pounds of solid pesticide applications made by NYC agencies or their contractors that are classified as rodenticide.</p>,16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2370,NYC Agency Use of Rodenticides,1160,350,DOE Application Count,<p>Total count of pesticide applications made by the Department of Education (DOE) or its contractors that are classified as rodenticide.</p>,10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2370,NYC Agency Use of Rodenticides,1160,350,DOE Application Count,<p>Total count of pesticide applications made by the Department of Education (DOE) or its contractors that are classified as rodenticide.</p>,10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2370,NYC Agency Use of Rodenticides,1161,346,DOE Solids,<p>Sum of pounds of solid pesticide applications made by the Department of Education (DOE) or its contractors that are classified as rodenticide.</p>,16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2370,NYC Agency Use of Rodenticides,1161,346,DOE Solids,<p>Sum of pounds of solid pesticide applications made by the Department of Education (DOE) or its contractors that are classified as rodenticide.</p>,16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2370,NYC Agency Use of Rodenticides,1162,364,DOHMH Application Count,<p>Total count of pesticide applications made by the Department of Health &amp; Mental Hygiene (DOHMH) or its contractors that are classified as rodenticide.</p>,10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2370,NYC Agency Use of Rodenticides,1162,364,DOHMH Application Count,<p>Total count of pesticide applications made by the Department of Health &amp; Mental Hygiene (DOHMH) or its contractors that are classified as rodenticide.</p>,10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2370,NYC Agency Use of Rodenticides,1163,363,DOHMH Solids,<p>Sum of pounds of solid pesticide applications made by the Department of Health &amp; Mental Hygiene (DOHMH) or its contractors that are classified as rodenticide.</p>,16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2370,NYC Agency Use of Rodenticides,1163,363,DOHMH Solids,<p>Sum of pounds of solid pesticide applications made by the Department of Health &amp; Mental Hygiene (DOHMH) or its contractors that are classified as rodenticide.</p>,16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2374,NYC Agency Use of Mosquito Control,1170,367,DOHMH Adulticides Application Count,<p>Total count&nbsp;of pesticides applied by&nbsp;the Department of Health &amp; Mental Hygiene's Vector Control program&nbsp;to control adult mosquitos that have tested positive for mosquito-borne illnesses such as West Nile Virus or Zika Virus. This includes the use of approved Ultra-low Volume pyrethroid insecticides Anvil 10+10 (EPA registration # 1021-1688-8329) or Duet Dual-Action Adulticide (EPA registration # 1021-1795-8329).</p>,10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2374,NYC Agency Use of Mosquito Control,1170,367,DOHMH Adulticides Application Count,<p>Total count&nbsp;of pesticides applied by&nbsp;the Department of Health &amp; Mental Hygiene's Vector Control program&nbsp;to control adult mosquitos that have tested positive for mosquito-borne illnesses such as West Nile Virus or Zika Virus. This includes the use of approved Ultra-low Volume pyrethroid insecticides Anvil 10+10 (EPA registration # 1021-1688-8329) or Duet Dual-Action Adulticide (EPA registration # 1021-1795-8329).</p>,10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2374,NYC Agency Use of Mosquito Control,1171,365,DOHMH Adulticides,<p>Sum of pounds of solid pesticides applied by&nbsp;the Department of Health &amp; Mental Hygiene's Vector Control program&nbsp;to control adult mosquitos that have tested positive for mosquito-borne illnesses such as West Nile Virus or Zika Virus. This includes the use of approved Ultra-low Volume pyrethroid insecticides Anvil 10+10 (EPA registration # 1021-1688-8329) or Duet Dual-Action Adulticide (EPA registration # 1021-1795-8329).</p>,16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2374,NYC Agency Use of Mosquito Control,1171,365,DOHMH Adulticides,<p>Sum of pounds of solid pesticides applied by&nbsp;the Department of Health &amp; Mental Hygiene's Vector Control program&nbsp;to control adult mosquitos that have tested positive for mosquito-borne illnesses such as West Nile Virus or Zika Virus. This includes the use of approved Ultra-low Volume pyrethroid insecticides Anvil 10+10 (EPA registration # 1021-1688-8329) or Duet Dual-Action Adulticide (EPA registration # 1021-1795-8329).</p>,16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2374,NYC Agency Use of Mosquito Control,1172,368,All Agency Larvicides Application Count,<p>Total count of&nbsp;pesticides applied by NYC&nbsp;agencies and&nbsp;their contractors&nbsp;to control mosquito larvae. Products contain a granular formulation of&nbsp;various strains of Bacillus thuringiensis and/or Bacillus sphaericus.</p>,10,,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2374,NYC Agency Use of Mosquito Control,1172,368,All Agency Larvicides Application Count,<p>Total count of&nbsp;pesticides applied by NYC&nbsp;agencies and&nbsp;their contractors&nbsp;to control mosquito larvae. Products contain a granular formulation of&nbsp;various strains of Bacillus thuringiensis and/or Bacillus sphaericus.</p>,10,,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2374,NYC Agency Use of Mosquito Control,1173,366,All Agency Larvicides,<p>Sum of pounds of solid pesticides applied by NYC&nbsp;agencies and&nbsp;their contractors&nbsp;to control mosquito larvae. Products contain a granular formulation of&nbsp;various strains of Bacillus thuringiensis and/or Bacillus sphaericus.</p>,16,pounds,74,BESP Combined Analytic Data Set,Bureau of Environmental Surveillance and Policy (BESP) Combined Analytic Data Set,Y
2374,NYC Agency Use of Mosquito Control,1173,366,All Agency Larvicides,<p>Sum of pounds of solid pesticides applied by NYC&nbsp;agencies and&nbsp;their contractors&nbsp;to control mosquito larvae. Products contain a granular formulation of&nbsp;various strains of Bacillus thuringiensis and/or Bacillus sphaericus.</p>,16,pounds,75,NYCPURS,New York City Pesticide Use Reporting System (NYCPURS),Y
2375,Non-fatal Assault Hospitalizations,1187,2,Number,<p>&nbsp;</p>,10,,69,SPARCS,Statewide Planning and Research Cooperative System,Y
,,,,,"<p><span>Number of NYC non-fatal assault hospitalizations among all ages was identified using the following ICD10-CM codes: X92-X99, Y00-Y04, Y07-Y09, T(36-65).x3, T(36-65).xx3, T71.xx3, T74, T76. Only live discharges and initial encounters are included. Assaults classified as terrorism, legal intervention, or operations of war are excluded. All figures include NYC residents only.</span></p>",,,,,,
2375,Non-fatal Assault Hospitalizations,1249,28,Age-Adjusted Rate,"<p>Counts were calculated as described above and summed within five age groups (0-17, 18-24, 25-44, 45-64, 65+) and divided by the population in each age group, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates, expressed as cases per 100,000 residents.</p>",9,"per 100,000 residents",69,SPARCS,Statewide Planning and Research Cooperative System,Y
2376,Cold Stress Deaths,1189,2,Number,"<p>Number of deaths during cold season months of October-April with an underlying or contributing cause that includes excessive natural cold (ICD10 code X31) and hypothermia (ICD10 code T68), among NYC residents. Number excludes&nbsp;deaths due to excessive cold of man-made origin (ICD10 code W93) and intentional deaths (ICD10 codes X6-X9, Y0, Y35, Y36).</p>",10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2377,Households reporting someone who uses electric medical equipment,1190,21,Number of Households,"<p>Estimated number of households reporting someone using electric medical equipment, rounded to the nearest 1,000.</p>",10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2377,Households reporting someone who uses electric medical equipment,1191,22,Percent of Households,<p><span>Estimated number of households reporting someone using electric medical equipment; expressed as percent.</span></p>,10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2378,Asthma Emergency Department Visits (Children 0 to 4 Yrs Old) by NTA,1193,195,Average Annual Rate,"<p>Average annual number of asthma-related emergency department (ED) visits among NYC resident children up to 4 years old, divided by the population of children up to 4 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.&nbsp;</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2378,Asthma Emergency Department Visits (Children 0 to 4 Yrs Old) by NTA,1194,2,Number,<p>Aggregated&nbsp;number of asthma-related emergency department (ED) visits among NYC resident children up to 4 years old.&nbsp;</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2379,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old),1195,2,Number,<p>Number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years.</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2379,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old),1196,1,Estimated Annual Rate,"<p>Number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2380,Asthma Emergency Department Visits (Adults),1197,2,Number,<p>Number of asthma-related emergency department (ED) visits among NYC adults (18 years and older).&nbsp;</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.&nbsp;<strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2380,Asthma Emergency Department Visits (Adults),1198,1,Estimated Annual Rate,"<p>Number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the population of adults (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.&nbsp;<strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2380,Asthma Emergency Department Visits (Adults),1199,28,Age-Adjusted Rate,"<p>Number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>&nbsp;An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2381,Asthma Hospitalizations (Children 5 to 17 Yrs Old),1200,2,Number,<p>Number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years.</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>&nbsp;A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2381,Asthma Hospitalizations (Children 5 to 17 Yrs Old),1201,1,Estimated Annual Rate,"<p>Number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>&nbsp;A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2382,Asthma Hospitalizations (Adults),1202,2,Number,<p>Number of asthma-related hospitalizations among NYC resident adults (18 years and older).</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2382,Asthma Hospitalizations (Adults),1203,1,Estimated Annual Rate,"<p>Number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population of adults (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2382,Asthma Hospitalizations (Adults),1204,28,Age-Adjusted Rate,"<p>Number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents.</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. <strong style=""color: red;""> Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.</strong></p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2383,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old) by NTA,1205,2,Number,<p>Aggregated&nbsp;number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years.&nbsp;<span>Measures are provided down to the neighborhood tabulation area (NTA) level.</span></p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2383,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old) by NTA,1206,195,Average Annual Rate,"<p>Average annual number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents.&nbsp;Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.&nbsp;</p>",17,"per 10,000 residents",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2383,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old) by NTA,1217,375,Average Annual Number,"<p>Average annual number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years.&nbsp;Measures are provided down to the neighborhood tabulation area (<a href=""https://www1.nyc.gov/site/planning/data-maps/open-data/dwn-nynta.page"" target=""_blank"">NTA</a>) level.&nbsp;&nbsp;</p>",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,<p>ED visits include both patients who are treated and released in the ED&nbsp;(outpatients) and who are admitted as inpatients through the emergency&nbsp;department.</p>,,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
,,,,,"<p>An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.</p>",,,,,,
,,,,,<p>&nbsp;</p>,,,,,,
2384,Asthma Emergency Department Visits (Adults) by NTA,1207,2,Number,<p>Aggregated&nbsp;number of asthma-related emergency department (ED) visits among NYC adults (18 years and older).</p>,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
,,,,,<p>&nbsp;</p>,,,,,,
