internal_id,Indicator,indicator_id,measurement_type_id,Measure,how_calculated,display_type_id,DisplayType_desc,source_id,Source,SourceDescription,public_display_flag
2377,Households reporting someone who uses electric medical equipment,1191,,Percent,Estimated number of households reporting someone using electric medical equipment; expressed as percent.,10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2378,Asthma Emergency Department Visits (Children 0 to 4 Yrs Old) by NTA,1193,195,Average annual rate,"Average annual number of asthma-related emergency department (ED) visits among NYC resident children up to 4 years old, divided by the population of children up to 4 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2378,Asthma Emergency Department Visits (Children 0 to 4 Yrs Old) by NTA,1194,2,Number,"Aggregated number of asthma-related emergency department (ED) visits among NYC resident children up to 4 years old. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2379,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old),1195,2,Number,"Number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2379,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old),1196,1,Estimated annual rate,"Number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2380,Asthma Emergency Department Visits (Adults),1197,2,Number,"Number of asthma-related emergency department (ED) visits among NYC adults (18 years and older). ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2380,Asthma Emergency Department Visits (Adults),1198,1,Estimated annual rate,"Number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the population of adults (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2380,Asthma Emergency Department Visits (Adults),1199,28,Age-adjusted rate,"Number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2381,Asthma Hospitalizations (Children 5 to 17 Yrs Old),1200,2,Number,"Number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2381,Asthma Hospitalizations (Children 5 to 17 Yrs Old),1201,1,Estimated annual rate,"Number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2382,Asthma Hospitalizations (Adults),1202,2,Number,"Number of asthma-related hospitalizations among NYC resident adults (18 years and older). A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2382,Asthma Hospitalizations (Adults),1203,1,Estimated annual rate,"Number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population of adults (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015.  Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2382,Asthma Hospitalizations (Adults),1204,28,Age-adjusted rate,"Number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown for adults, because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2383,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old) by NTA,1205,2,Number,"Aggregated number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years. Measures are provided down to the neighborhood tabulation area (NTA) level. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2383,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old) by NTA,1206,195,Average annual rate,"Average annual number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (NTA) level. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2383,Asthma Emergency Department Visits (Children 5 to 17 Yrs Old) by NTA,1217,375,Average annual number,"Average annual number of asthma-related emergency department (ED) visits among NYC resident children aged 5 to 17 years. Measures are provided down to the neighborhood tabulation area (NTA) level. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2384,Asthma Emergency Department Visits (Adults) by NTA,1207,2,Number,Aggregated number of asthma-related emergency department (ED) visits among NYC adults (18 years and older). ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493.,10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2384,Asthma Emergency Department Visits (Adults) by NTA,1208,195,Average annual rate,"Average annual number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the average adult population (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (NTA) level. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2384,Asthma Emergency Department Visits (Adults) by NTA,1209,373,Average annual Age-adjusted rate,"Average annual number of asthma-related emergency department (ED) visits among NYC adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (NTA) level. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2384,Asthma Emergency Department Visits (Adults) by NTA,1218,375,Average annual number,"Average annual number of asthma-related emergency department (ED) visits among NYC adults (18 years and older). Measures are provided down to the neighborhood tabulation area (NTA) level. ED visits include both patients who are treated and released in the ED (outpatients) and who are admitted as inpatients through the emergency department. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2385,Asthma Hospitalizations (Children 0 to 4 Yrs Old) by NTA,1210,195,Average annual rate,"Average annual number of asthma-related hospitalizations among NYC resident children up to 4 years old, divided by the population of children up to 4 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2385,Asthma Hospitalizations (Children 0 to 4 Yrs Old) by NTA,1211,2,Number,"Aggregated number of asthma-related hospitalizations among NYC resident children up to 4 years old. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2386,Asthma Hospitalizations (Children 5 to 17 Yrs Old) by NTA,1213,195,Average annual rate,"Average annual number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years, divided by the population of children 5 to 17 years old, using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (NTA) level. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2386,Asthma Hospitalizations (Children 5 to 17 Yrs Old) by NTA,1219,375,Average annual number,"Average annual number of asthma-related hospitalizations among NYC resident children aged 5 to 17 years. Measures are provided down to the neighborhood tabulation area (NTA) level. A hospitalization is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems are similar in how they classify childhood asthma, data can be compared across years.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2387,Asthma Hospitalizations (Adults) by NTA,1215,195,Average annual rate,"Average annual number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population of adults (18 years and older) using NYC DOHMH intercensal estimates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (NTA) level. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2387,Asthma Hospitalizations (Adults) by NTA,1216,373,Average annual Age-adjusted rate,"Average annual number of asthma-related hospitalizations among NYC resident adults (18 years and older), divided by the population in 5 year age groups, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 10,000 residents. Measures are provided down to the neighborhood tabulation area (NTA) level. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",17,"per 10,000",2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2387,Asthma Hospitalizations (Adults) by NTA,1220,375,Average annual number,"Average annual number of asthma-related hospitalizations among NYC resident adults (18 years and older). Measures are provided down to the neighborhood tabulation area (NTA) level. An ED visit is included if it has an ICD-9 principal diagnosis code of 493 or an ICD-10 principal diagnosis code of J45. New York hospitals began using the ICD-10 system on October 1, 2015. Because the ICD systems differ in how they classify adult asthma, data are not comparable before and after 2015. Data from 2015 are not shown because they contain a combination of ICD-9 and ICD-10 principal diagnosis codes.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2388,Walking Distance to a Park,1224,,Percent,"A map of ""walk-to-a-park service areas"" from the NYC Parks Department was overlayed onto a map of 2017 population estimates by census tract to calculate the percentage of the population that potentially live within the service area. These percentages were aggregated up to a neighborhood level.",,,53,NYC DOHMH population estimates,"New York City DOHMH population estimates, modified from US Census Bureau inter-censal population estimates",Y
2388,Walking Distance to a Park,1224,,Percent,"A map of ""walk-to-a-park service areas"" from the NYC Parks Department was overlayed onto a map of 2017 population estimates by census tract to calculate the percentage of the population that potentially live within the service area. These percentages were aggregated up to a neighborhood level.",,,19,NYC Parks,New York City Department of Parks and Recreation,Y
2389,Unhealthy Food Access,1225,,Ratio,The number of bodegas per supermarket within an area based on address of business.,,Bodegas to supermarkets,81,NYS Department of Agriculture and Markets,NYS Department of Agriculture and Markets,Y
,,,,,"Bodegas are defined as food purchasing establishments with less than 4,000 square foot and excludes specialty stores, such as bakeries and vitamin stores.",,,,,,
,,,,,"Supermarkets are defined as retail food purchasing establishments with greater than or equal to 10,000 square feet or have a chain supermarket name regardless of size. ",,,,,,
2390,Bicycle Network Coverage,1226,,Percent,"Percentage of street mileage with conventional and protected bicycle lanes, not including sharrows, dirt trails, boardwalks, and velodromes.",,,,NYC DOT Safer Cycling study,New York City Department of Transportation ,Y
2391,Walking Distance to a Subway Station,1227,5,Percent,Walking distance to a subway station is defined as 1/4-mile or less. Distance was measured between the centroid of 2010 Census blocks and the nearest station entrance. Census block populations within areas defined as walking distance were summed across the neighborhood and divided by total neighborhood population.,10,,24,MTA,Metropolitan Transportation Authority ,Y
2391,Walking Distance to a Subway Station,1227,5,Percent,Walking distance to a subway station is defined as 1/4-mile or less. Distance was measured between the centroid of 2010 Census blocks and the nearest station entrance. Census block populations within areas defined as walking distance were summed across the neighborhood and divided by total neighborhood population.,10,,3,US Census,United States Census,Y
2392,Children ever diagnosed with asthma (ages 1-13 years),1228,287,Percent,"Estimated number of children ages 1-13 years who were ever diagnosed with asthma, divided by all children of the same ages, expressed as a percent.  ",10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2392,Children ever diagnosed with asthma (ages 1-13 years),1229,,Number,Estimated number of children ages 1-13 years who were ever diagnosed with asthma. ,10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2393,Children living in homes with cockroaches (ages 0-13 years),1232,287,Percent,"Estimated number of children ages 0-13 years living in a home reporting cockroaches in the past 90 days, divided by the number of children in the area; expressed as a percent.",10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2393,Children living in homes with cockroaches (ages 0-13 years),1242,,Number,Estimated number of children ages 0-13 years living in a home reporting cockroaches in the past 90 days,10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2394,Children living in homes with mice (ages 0-13 years),1233,,Number,Estimated number of children ages 0-13 years living in a home with signs of mice in the past 90 days.,10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2394,Children living in homes with mice (ages 0-13 years),1234,5,Percent,"Estimated number of children ages 0-13 years living in a home with signs of mice in the past 90 days, divided by the number of children in the area; expressed as a percent.",10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2395,Children living in homes with cracks or holes (ages 0-13 years),1235,,Number,"Estimated number of children ages 0-13 years living in homes with cracks or holes in the walls, ceiling or floors.",10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2395,Children living in homes with cracks or holes (ages 0-13 years),1236,5,Percent,"Estimated number of children ages 0-13 years living in homes with cracks or holes in the walls, ceiling or floors, divided by the number of children in the area; expressed as a percent.",10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2396,Children living in homes using supplemental heat (ages 0-13 years),1238,,Number,Estimated number of children ages 0-13 years living in a home that used supplemental heat during the winter. ,10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2396,Children living in homes using supplemental heat (ages 0-13 years),1239,5,Percent,"Estimated number of children ages 0-13 years living in a home that used supplemental heat during the winter, divided by the number of children in the area; expressed as a percent.",10,,82,NYC KIDS Survey,NYC KIDS Survey,Y
2398,Carbon Monoxide Deaths,1244,,Number (fire-related),"Number of deaths with an underlying or contributing cause that includes the toxic effect of carbon monoxide (ICD10 code T58) and accidental injury/poisoning due to fire and flames (ICD10 codes X00-X09) among NYC residents. Excludes intentional deaths (ICD10 codes X60-Y09, Y35-36).",10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2398,Carbon Monoxide Deaths,1245,,Number (not fire-related),"Number of deaths with an underlying or contributing cause that includes the toxic effect of carbon monoxide (ICD10 code T58) and unintentional non-fire poisoning (ICD10 code X47) among NYC residents. Excludes intentional deaths (ICD10 codes X60-Y09, Y35-36). ",10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2398,Carbon Monoxide Deaths,1246,,Number (unknown cause),"Number of deaths with an underlying or contributing cause that includes the toxic effect of carbon monoxide (ICD10 code T58) among NYC residents that are neither fire-related or non-fire-related, or have codes indicating both fire- and non-fire related causes. Excludes intentional deaths (ICD10 codes X60-Y09, Y35-36). ",10,,4,NYC BVS,New York City Bureau of Vital Statistics,Y
2399,Renter-occupied homes with any health-related maintenance problems,1247,21,Number,"Estimated number of renter-occupied households reporting any health-related maintenance problems (cockroaches, mice or rats in the building, cracks or holes in walls, ceilings or floors, leaks from outside, toilet breakdowns, lack of air conditioning, heating equipment breakdown, additional heating required, or broken plaster or peeling paint larger than 8&frac12; x 11 inches). ",10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2399,Renter-occupied homes with any health-related maintenance problems,1248,22,Percent,"Estimated number of renter-occupied households reporting any health-related maintenance problems (cockroaches, mice or rats in the building, cracks or holes in walls, ceilings or floors, leaks from outside, toilet breakdowns, lack of air conditioning, heating equipment breakdown, additional heating required, or broken plaster or peeling paint larger than 8&frac12; x 11 inches),divided by the number of renter-occupied households in the area; expressed as percent.. ",10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2400,Non-fatal Assault Emergency Department Visits,1250,,Age-adjusted rate,"Number of NYC nonfatal assault emergency department visits among all ages was identified using the following ICD10-CM codes: X92-X99, Y00-Y04, Y07-Y09, T(36-65).x3, T(36-65).xx3, T71.xx3, T74, T76. Only live discharges and initial encounters are included. Assaults classified as terrorism, legal intervention, or operations of war are excluded. All figures include NYC residents only. Counts were calculated as described above and summed within five age groups (0-17, 18-24, 25-44, 45-64, 65+) and divided by the population in each age group, using NYC DOHMH intercensal estimates; quotients are multiplied by the proportion of the 2000 US population in each age group. Age-adjusted rate is the sum of the weighted age-specific rates; expressed as cases per 100,000 residents.",9,"per 100,000",69,SPARCS,Statewide Planning and Research Cooperative System,Y
2400,Non-fatal Assault Emergency Department Visits,1251,2,Number,"Number of NYC nonfatal assault emergency department visits among all ages was identified using the following ICD10-CM codes: X92-X99, Y00-Y04, Y07-Y09, T(36-65).x3, T(36-65).xx3, T71.xx3, T74, T76. Only live discharges and initial encounters are included. Assaults classified as terrorism, legal intervention, or operations of war are excluded. All figures include NYC residents only.",10,,69,SPARCS,Statewide Planning and Research Cooperative System,Y
2401,Households that postponed health care in the last 12 months,1253,2,Number,"Estimated number of households that postponed health care for financial reasons, rounded to the nearest 1,000. Health care includes dental, preventive care or check-up, mental health, treatment or diagnosis of illness or health condition, and prescription drugs.",10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2401,Households that postponed health care in the last 12 months,1255,5,Percent,"Estimated number of households that postponed health care for financial reasons, rounded to the nearest 1,000. Health care includes dental, preventive care or check-up, mental health, treatment or diagnosis of illness or health condition, and prescription drugs; expressed as percent. ",10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2403,Homes with reported falls among adults 65 and older,1256,2,Number,Estimated number of households that reported anyone 65 or older having fallen in the home. ,10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2403,Homes with reported falls among adults 65 and older,1257,5,Percent,"Estimated number of households that reported anyone 65 or older having fallen in the home, divided by the number of households in the area; expressed as percent. ",10,,6,NYC HVS,New York City Housing and Vacancy Survey (HVS),Y
2405,Carbon Monoxide Emergency Department Visits,1260,380,Number (fire-related),"The number of NYC residents treated in an emergency department (ED), including those admitted as inpatients after being seen in an ED. Prior to October 1, 2015*, includes those with an ICD-9-CM diagnosis code of 986 for carbon monoxide poisoning and any unintentional fire-related injury code within the range of E890.0-E899.9. After October 1, 2015, includes those with an ICD-10-CM diagnosis code of T58 for accidental or undetermined-cause carbon monoxide poisoning and any fire-related code within the range of X00-X08. For all years, excludes records with intentional injury codes. Since October 1, 2015, all causes of emergency department (ED) visit and hospitalization are classified according to the ICD-10-CM classification system. Data from years prior to 2015 are not directly comparable to those after. Also, data from 2015 prior to the transition are not directly comparable to data from 2015 after the transition due to differing case definitions.",10,,2,NYS SPARCS Hospitalization,New York State Statewide Planning and Research Cooperative System (SPARCS) Deidentified Hospital Discharge Data,Y
2405,Carbon Monoxide Emergency Department Visits,1261,,Rate (fire-related),"The number of NYC residents treated in an emergency department (ED), including those admitted as inpatients after being seen in an ED. Prior to October 1, 2015*, includes those with an ICD-9-CM diagnosis code of 986 for carbon monoxide poisoning and any unintentional fire-related injury code within the range of E890.0-E899.9. After October 1, 2015, includes those with an ICD-10-CM diagnosis code of T58 for accidental or undetermined-cause carbon monoxide poisoning and any fire-related code within the range of X00-X08. For all years, excludes records with intentional injury codes. Counts are divided by the population using NYC DOHMH intercensal estimates and expressed as cases per 100,000 residents. Since October 1, 2015, all causes of emergency department (ED) visit and hospitalization are classified according to the ICD-10-CM classification system. Data from years prior to 2015 are not directly comparable to those after. Also, data from 2015 prior to the transition are not directly comparable to data from 2015 after the transition due to differing case definitions.",9,"per 100,000",53,NYC DOHMH population estimates,"New York City DOHMH population estimates, modified from US Census Bureau inter-censal population estimates",Y
